Date,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,
980.00,-0.01,-0.05,-0.01,-0.05,0.02,-0.03,-0.03,-0.05,0.04,-0.02,0.04,0.05,0.02,-0.02,-0.03,0.06,0.04,0.01,-0.06,0.02,-0.01,0.01,0.02,0.03,0.00,-0.03,-0.03,0.02,0.03,-0.00,-0.02,-0.00,0.03,0.01,-0.05,-0.02,-0.02,0.03,-0.02,0.03,-0.01,0.01,0.02,-0.04,-0.04,0.04,0.03,0.00,0.03,-0.02,0.01,0.00,-0.03,-0.01,-0.02,-0.03,0.01,
981.00,-0.03,-0.02,-0.01,-0.05,0.01,-0.03,-0.02,-0.01,0.03,0.02,0.05,0.01,0.06,-0.02,-0.04,0.04,0.06,0.04,-0.05,-0.00,-0.02,0.01,0.02,0.06,-0.05,-0.06,-0.03,0.01,0.03,0.01,-0.00,-0.01,0.03,-0.01,-0.04,-0.03,-0.04,0.04,0.03,0.05,-0.00,0.02,0.02,-0.01,-0.03,0.04,0.04,-0.01,0.04,-0.02,0.00,-0.02,-0.03,-0.01,-0.03,-0.04,0.02,
982.00,-0.01,0.00,0.00,-0.03,0.03,-0.02,-0.02,0.01,0.03,0.02,0.01,-0.00,0.03,0.00,-0.04,0.03,0.03,0.01,-0.02,0.02,-0.03,0.01,-0.02,0.04,-0.05,-0.05,-0.05,-0.01,0.02,-0.02,0.00,-0.01,0.03,-0.01,-0.03,-0.03,-0.04,0.04,0.05,0.06,0.01,-0.01,-0.00,-0.01,0.00,0.03,0.02,-0.00,0.01,0.00,-0.00,0.01,-0.02,-0.01,-0.02,-0.03,0.02,
983.00,0.00,0.00,0.01,0.00,0.02,-0.02,-0.01,0.06,-0.01,0.04,0.04,0.01,0.04,0.05,-0.03,0.01,-0.01,-0.01,0.02,0.02,-0.03,0.01,0.02,0.00,-0.07,-0.03,-0.05,-0.01,0.01,-0.01,-0.00,-0.01,0.05,-0.01,-0.03,-0.01,-0.03,0.00,0.08,0.07,0.01,-0.03,-0.01,-0.01,0.02,0.00,0.01,-0.02,0.01,-0.00,-0.02,0.03,-0.01,-0.01,-0.02,-0.00,0.01,
984.00,0.00,-0.01,0.01,-0.01,0.03,-0.04,-0.03,0.04,-0.01,0.06,0.01,0.01,0.03,0.03,-0.03,0.01,-0.02,-0.02,0.00,0.04,-0.01,0.01,0.02,0.02,-0.04,-0.02,-0.05,0.02,-0.00,0.00,0.00,-0.02,0.02,0.00,-0.02,0.00,0.03,-0.02,0.04,0.02,0.00,0.00,-0.04,-0.06,0.06,-0.03,0.00,-0.02,0.03,-0.03,-0.03,0.06,-0.03,-0.01,-0.03,0.05,0.02,
985.00,0.04,0.02,-0.01,0.01,0.01,-0.03,-0.03,0.02,0.01,0.06,0.03,0.03,0.03,0.03,-0.02,-0.00,-0.04,-0.04,-0.01,0.03,0.02,0.02,0.02,-0.00,-0.05,-0.02,-0.01,0.01,-0.01,0.00,0.04,-0.03,0.00,0.00,-0.01,0.01,0.01,-0.02,0.04,-0.00,0.00,-0.02,-0.08,-0.05,0.06,-0.04,-0.01,-0.02,0.04,-0.03,-0.02,0.03,-0.01,0.00,-0.00,0.04,0.00,
986.00,0.05,0.02,0.02,0.01,-0.02,-0.03,-0.02,0.04,0.01,0.05,0.03,0.07,0.03,-0.02,-0.01,-0.00,-0.04,-0.03,-0.03,0.02,0.04,0.02,0.02,-0.00,-0.02,0.03,-0.01,0.00,-0.03,0.03,0.03,-0.02,-0.02,0.00,-0.02,0.02,0.04,-0.07,0.04,-0.04,0.01,0.01,-0.07,-0.04,0.08,-0.03,-0.02,-0.03,0.03,-0.04,-0.01,0.02,-0.03,-0.01,0.00,0.05,0.01,
987.00,0.05,-0.01,0.00,-0.03,-0.04,-0.07,-0.03,-0.01,0.02,0.02,0.04,0.06,0.02,-0.01,-0.01,0.03,-0.01,-0.02,-0.03,-0.01,0.06,0.02,0.01,-0.00,0.02,0.03,0.01,-0.01,-0.03,0.03,0.04,-0.05,-0.05,-0.01,-0.02,0.04,0.01,-0.09,0.03,-0.09,0.02,0.01,-0.04,-0.05,0.06,-0.03,-0.03,-0.02,0.02,-0.04,0.01,-0.00,-0.03,0.01,0.03,0.05,-0.00,
988.00,0.04,0.02,-0.00,-0.03,-0.04,-0.08,-0.01,-0.03,0.01,-0.01,0.03,0.05,0.03,-0.01,0.01,0.04,-0.03,0.02,-0.03,-0.02,0.05,0.05,-0.02,0.03,0.00,0.03,-0.01,-0.02,-0.03,0.01,0.04,-0.05,-0.06,-0.02,-0.01,0.02,0.02,-0.05,0.05,-0.05,0.04,0.01,-0.02,-0.04,0.03,-0.01,-0.01,-0.01,-0.01,-0.06,0.02,-0.00,-0.02,0.03,0.03,0.03,-0.03,
989.00,0.05,0.02,0.01,-0.04,-0.07,-0.07,0.02,-0.00,-0.01,-0.04,0.02,0.06,0.03,-0.02,0.01,0.00,-0.03,0.02,-0.01,-0.01,0.04,0.04,-0.01,0.02,-0.01,0.02,0.02,-0.05,0.01,-0.01,0.05,-0.06,-0.03,-0.06,0.02,0.03,0.02,-0.01,0.07,-0.02,0.04,0.03,-0.01,-0.01,-0.01,0.01,0.01,-0.02,-0.02,-0.04,0.01,-0.01,0.00,0.02,-0.01,0.02,-0.02,
990.00,0.03,-0.00,-0.02,-0.03,-0.03,-0.02,-0.01,-0.00,-0.01,-0.08,-0.01,0.04,0.03,-0.02,0.01,-0.00,-0.02,0.02,0.01,-0.02,0.02,0.01,-0.00,0.04,0.02,0.04,0.00,-0.07,0.02,-0.03,-0.01,-0.06,-0.01,-0.04,-0.01,-0.00,0.02,0.01,0.04,0.00,-0.01,0.04,0.00,-0.03,-0.05,0.02,0.00,-0.02,-0.05,-0.03,-0.02,-0.03,0.02,0.03,-0.03,-0.01,-0.04,
991.00,0.01,-0.02,-0.00,0.01,-0.02,-0.00,-0.00,-0.01,0.00,-0.05,0.00,0.05,0.05,0.00,0.03,-0.02,-0.01,-0.01,-0.00,-0.02,0.01,-0.01,-0.02,0.05,0.01,0.01,0.02,-0.09,0.02,-0.02,0.00,-0.03,0.00,-0.04,-0.00,-0.02,0.02,0.03,0.04,0.04,-0.02,-0.01,0.01,-0.05,-0.05,0.00,0.02,-0.01,-0.04,-0.02,-0.03,-0.03,0.03,0.02,-0.03,-0.03,-0.04,
992.00,-0.03,-0.03,-0.02,0.02,0.01,0.03,-0.01,-0.04,0.02,-0.05,0.02,0.04,0.07,0.02,0.01,-0.04,-0.04,0.00,-0.02,-0.00,-0.02,-0.03,0.01,0.05,-0.01,0.03,0.04,-0.08,0.03,0.02,-0.00,-0.02,0.07,-0.03,-0.00,-0.05,0.03,0.04,0.03,0.02,-0.05,-0.01,0.03,-0.04,-0.03,-0.00,-0.01,0.02,-0.01,-0.01,-0.07,-0.01,0.02,-0.00,-0.03,-0.03,-0.00,
993.00,-0.04,-0.04,-0.04,0.03,0.03,0.05,-0.03,-0.05,0.04,-0.02,0.04,0.05,0.05,0.01,-0.00,-0.04,-0.02,0.00,-0.03,0.01,-0.07,-0.03,0.03,0.05,-0.02,0.03,0.02,-0.07,0.01,0.04,-0.03,-0.01,0.08,-0.02,-0.01,-0.03,0.04,0.05,0.03,0.01,-0.05,-0.01,0.05,-0.03,-0.02,-0.03,-0.05,0.00,0.01,0.02,-0.08,-0.03,-0.03,-0.02,-0.03,-0.05,-0.01,
994.00,-0.06,-0.03,-0.04,0.00,0.01,0.03,-0.02,-0.05,0.05,0.00,0.05,0.04,0.08,0.00,-0.03,-0.04,0.01,0.04,-0.04,0.02,-0.04,-0.01,0.03,0.04,-0.02,0.05,0.00,-0.06,0.01,0.08,-0.03,-0.01,0.06,-0.00,0.00,-0.02,0.04,0.04,0.05,-0.01,-0.07,-0.00,0.04,-0.02,-0.01,-0.02,-0.05,0.03,0.02,0.03,-0.05,-0.04,-0.03,0.00,-0.01,-0.03,-0.02,
995.00,-0.04,-0.03,-0.04,0.00,0.00,-0.01,-0.02,-0.07,0.01,-0.03,0.03,0.01,0.05,0.02,-0.03,0.01,0.00,0.04,-0.01,0.03,-0.05,0.02,0.05,0.01,-0.01,0.03,-0.02,-0.03,-0.02,0.09,-0.01,-0.00,0.04,0.02,-0.02,-0.00,0.03,0.01,0.01,-0.00,-0.03,-0.00,0.04,-0.02,-0.00,0.00,-0.05,0.04,-0.00,0.05,-0.02,-0.03,-0.05,0.00,0.01,-0.03,-0.03,
996.00,-0.03,-0.01,-0.03,-0.01,0.00,-0.02,0.01,-0.08,-0.00,-0.03,0.02,-0.04,0.03,0.02,-0.05,-0.01,-0.01,0.02,-0.02,0.01,-0.05,0.03,0.05,-0.00,-0.01,0.05,-0.03,-0.01,-0.02,0.06,-0.00,-0.01,0.03,0.03,-0.01,-0.01,0.03,0.00,0.02,0.01,0.01,0.01,0.06,-0.00,0.01,0.01,0.00,0.03,-0.00,0.05,0.01,-0.00,-0.01,-0.01,0.01,-0.01,-0.03,
997.00,0.01,0.03,-0.02,-0.04,0.00,-0.06,-0.01,-0.06,-0.01,-0.05,0.01,-0.02,0.03,0.00,-0.04,0.00,-0.01,-0.00,-0.05,0.00,-0.03,0.06,0.01,-0.01,0.02,0.02,-0.05,0.03,-0.03,0.01,-0.02,-0.03,-0.02,0.04,-0.01,0.02,0.04,0.01,0.01,0.03,0.06,0.06,0.06,-0.01,-0.02,0.02,0.03,0.01,-0.01,0.03,0.02,0.03,-0.04,-0.02,-0.03,0.00,-0.01,
998.00,0.04,0.05,-0.02,-0.04,-0.01,-0.04,-0.02,-0.05,0.00,-0.08,0.01,-0.02,0.02,0.00,-0.02,-0.01,0.01,-0.00,-0.06,-0.05,-0.03,0.04,-0.02,-0.03,0.03,0.02,-0.03,0.06,-0.05,-0.03,-0.01,-0.03,0.00,0.04,-0.02,-0.01,-0.01,-0.00,-0.01,0.04,0.06,0.06,0.04,-0.00,-0.01,0.04,0.07,-0.04,-0.01,0.03,0.02,0.01,-0.01,-0.02,-0.05,0.00,0.00,
999.00,0.04,0.06,0.01,-0.04,-0.03,-0.01,-0.04,-0.02,0.01,-0.04,-0.00,-0.01,-0.01,-0.01,0.03,-0.01,0.01,-0.03,-0.06,-0.05,-0.03,-0.01,-0.05,0.00,0.05,-0.01,0.00,0.02,-0.06,-0.05,0.01,-0.01,0.01,0.01,0.01,-0.07,-0.00,0.00,-0.03,0.03,0.05,0.05,0.05,-0.01,0.02,0.01,0.06,-0.04,-0.02,0.03,0.00,-0.01,-0.01,-0.04,-0.06,0.02,0.02,
1000.00,0.03,0.11,0.00,-0.09,-0.01,-0.01,-0.05,-0.01,0.03,-0.04,-0.02,0.02,0.00,0.01,0.04,0.00,0.04,0.00,-0.06,-0.05,-0.02,-0.03,-0.07,-0.01,0.05,-0.04,0.02,0.02,-0.07,-0.04,-0.00,0.02,0.03,0.03,0.01,-0.06,-0.03,0.01,-0.01,-0.00,0.03,0.04,0.03,-0.02,0.01,-0.04,0.04,-0.03,0.02,0.05,0.03,0.00,-0.01,-0.04,-0.06,0.02,0.07,
1001.00,0.03,0.10,0.00,-0.07,0.01,-0.01,-0.05,-0.00,0.02,-0.04,-0.01,0.06,-0.01,0.03,0.04,0.01,0.05,0.04,-0.02,-0.04,-0.01,-0.03,-0.11,0.02,0.06,-0.05,0.02,-0.01,-0.06,0.01,-0.02,0.06,0.06,0.02,-0.02,-0.05,-0.02,0.02,-0.02,-0.01,0.02,0.00,0.03,-0.04,0.01,-0.05,0.00,-0.01,0.04,0.03,-0.04,0.01,-0.04,-0.02,-0.06,0.00,0.07,
1002.00,-0.01,0.06,0.03,-0.05,0.01,-0.02,-0.04,0.01,0.02,0.01,-0.01,0.01,0.00,-0.03,-0.01,-0.01,0.09,0.04,0.01,-0.01,0.02,-0.04,-0.08,-0.00,0.02,-0.06,0.06,-0.03,0.00,0.01,-0.01,0.06,0.10,0.01,0.02,-0.01,-0.02,0.03,-0.05,-0.06,-0.00,0.01,0.02,-0.05,0.03,-0.04,-0.02,0.00,0.06,0.01,-0.05,0.00,-0.02,-0.00,-0.07,0.01,0.04,
1003.00,-0.01,0.02,-0.01,0.01,0.04,-0.01,-0.06,0.04,0.02,0.02,-0.02,-0.01,-0.02,-0.02,0.00,-0.03,0.09,0.01,0.03,0.01,0.03,-0.03,-0.04,-0.02,-0.01,-0.03,0.07,-0.04,0.01,0.02,-0.01,0.05,0.09,0.03,0.02,0.02,-0.04,-0.00,-0.07,-0.06,0.00,0.01,-0.00,-0.09,-0.01,-0.04,-0.01,0.03,0.02,0.02,-0.03,0.01,-0.04,-0.03,-0.03,-0.00,0.02,
1004.00,0.01,0.01,-0.00,0.03,0.05,-0.02,-0.01,0.06,0.01,0.01,-0.02,-0.01,-0.02,-0.01,-0.02,-0.03,0.07,-0.01,0.05,-0.01,0.01,-0.02,-0.07,-0.01,-0.03,-0.01,0.09,-0.07,0.01,0.00,-0.02,0.05,0.08,0.01,-0.01,0.04,-0.05,-0.01,-0.03,-0.03,0.02,-0.02,0.01,-0.08,-0.05,-0.02,0.04,0.01,0.03,0.02,-0.03,-0.00,-0.03,-0.06,-0.02,-0.00,0.00,
1005.00,0.02,-0.02,-0.02,0.04,0.04,-0.04,-0.00,0.03,0.01,0.03,-0.01,-0.04,-0.01,-0.06,-0.02,-0.03,0.02,-0.01,0.01,0.02,-0.00,-0.04,-0.04,0.01,-0.01,0.01,0.06,-0.04,0.02,-0.04,-0.02,0.02,0.11,-0.02,0.00,0.05,-0.08,0.00,-0.06,-0.01,0.01,-0.01,0.01,-0.04,-0.01,0.02,0.04,0.01,0.04,0.02,-0.04,0.02,-0.01,-0.05,-0.02,0.02,-0.01,
1006.00,0.04,-0.03,-0.01,0.01,0.02,-0.05,-0.01,0.00,0.00,0.03,-0.00,-0.06,-0.02,-0.06,-0.02,-0.01,0.00,0.01,-0.02,0.03,-0.04,-0.04,-0.03,-0.00,-0.01,0.03,0.03,-0.04,0.01,-0.06,0.01,-0.00,0.09,-0.00,0.00,0.06,-0.10,0.02,-0.04,-0.01,0.00,-0.02,-0.02,-0.02,-0.02,0.01,0.03,-0.00,0.05,-0.01,-0.01,0.01,0.01,-0.05,-0.00,0.02,-0.03,
1007.00,0.03,-0.02,-0.03,-0.02,0.01,-0.03,0.01,0.00,-0.02,0.04,-0.01,-0.05,0.05,-0.07,0.02,0.01,-0.02,-0.01,-0.03,0.03,-0.03,-0.04,-0.02,0.00,0.02,0.07,0.00,-0.04,-0.02,-0.06,0.02,0.00,0.05,0.03,0.02,0.04,-0.10,0.03,-0.04,0.04,0.01,-0.04,-0.02,-0.01,-0.01,-0.02,0.04,0.01,0.01,-0.03,0.00,0.01,0.02,-0.04,-0.01,0.02,0.00,
1008.00,0.01,0.01,-0.05,-0.07,0.01,-0.04,0.00,-0.05,-0.01,0.00,-0.00,-0.05,0.07,-0.05,0.05,0.05,-0.05,-0.03,-0.03,0.01,0.01,-0.05,0.03,-0.03,0.06,0.06,-0.02,-0.04,-0.05,-0.06,0.04,-0.01,0.03,0.04,0.03,0.07,-0.10,0.02,-0.08,0.05,0.00,-0.06,-0.00,0.02,0.01,-0.00,-0.00,0.01,0.01,-0.06,-0.00,0.02,0.02,0.00,-0.01,0.01,0.03,
1009.00,-0.02,0.02,-0.03,-0.07,0.03,-0.02,0.02,-0.06,-0.01,0.01,-0.00,-0.05,0.07,-0.05,0.07,0.05,-0.04,-0.00,-0.03,-0.02,0.02,-0.04,-0.02,-0.04,0.04,0.10,-0.02,-0.07,-0.05,-0.00,0.01,-0.03,0.00,0.03,0.00,0.06,-0.09,0.03,-0.10,0.07,-0.02,-0.06,0.03,0.02,0.04,-0.00,-0.00,-0.03,-0.01,-0.10,-0.01,0.07,0.02,0.03,-0.04,0.01,0.06,
1010.00,-0.04,0.03,-0.04,-0.04,0.05,-0.03,0.04,-0.03,-0.01,-0.03,0.00,-0.03,0.10,-0.02,0.02,0.01,-0.01,-0.02,-0.04,-0.02,0.02,-0.04,-0.04,-0.04,0.03,0.10,0.02,-0.02,-0.03,-0.01,-0.02,-0.03,-0.05,0.06,-0.01,0.00,-0.07,0.05,-0.07,0.05,-0.02,-0.02,0.04,0.02,0.02,0.01,-0.03,-0.06,-0.03,-0.11,-0.01,0.07,0.02,0.01,-0.00,-0.00,0.07,
1011.00,-0.05,0.02,-0.06,-0.01,0.05,0.02,0.04,0.02,0.02,-0.07,-0.02,-0.01,0.11,-0.02,-0.00,-0.02,0.00,-0.04,-0.05,0.01,0.07,-0.05,-0.05,-0.04,-0.01,0.08,0.02,-0.02,0.01,-0.01,-0.01,-0.03,-0.01,0.05,-0.01,-0.04,-0.08,0.04,-0.06,0.08,-0.01,-0.01,0.02,0.02,0.03,0.03,-0.03,-0.09,-0.03,-0.06,-0.03,0.01,0.03,0.06,-0.01,-0.01,0.08,
1012.00,-0.05,-0.01,-0.03,0.02,0.00,0.04,0.05,0.01,0.02,-0.04,-0.00,0.01,0.07,0.03,-0.06,-0.01,0.04,0.02,-0.01,-0.03,0.05,-0.06,-0.11,-0.02,0.00,0.08,0.02,-0.05,-0.00,-0.01,-0.06,-0.04,-0.03,-0.01,-0.01,-0.06,-0.09,0.02,-0.01,0.03,-0.04,0.02,0.03,0.02,-0.00,0.03,-0.02,-0.12,-0.01,-0.02,-0.06,-0.02,0.02,0.07,0.03,0.03,0.03,
1013.00,-0.03,-0.04,-0.02,0.01,0.01,0.04,0.05,-0.03,0.00,-0.05,-0.01,0.03,0.02,0.06,-0.10,0.03,-0.00,-0.00,0.04,-0.01,0.02,-0.04,-0.10,-0.04,0.00,0.03,-0.05,-0.02,-0.02,0.01,-0.09,-0.04,-0.05,-0.00,-0.04,-0.09,-0.06,0.02,0.03,0.02,-0.06,0.00,-0.01,0.03,-0.00,0.03,-0.02,-0.05,0.01,0.04,-0.02,-0.03,0.01,0.06,0.03,0.06,-0.01,
1014.00,-0.01,-0.08,0.01,0.04,-0.01,0.05,0.02,-0.03,0.02,-0.05,0.02,0.03,-0.00,0.06,-0.06,0.04,-0.05,0.02,0.02,0.01,0.02,-0.02,-0.06,0.00,0.02,-0.01,-0.12,0.02,-0.04,0.06,-0.06,-0.04,-0.02,0.00,0.01,-0.09,-0.02,0.00,0.06,-0.04,-0.02,-0.01,-0.02,0.02,-0.05,0.02,-0.02,-0.01,0.00,0.03,-0.05,-0.05,0.00,0.06,0.01,0.04,-0.06,
1015.00,0.01,-0.08,0.01,0.00,-0.07,0.05,0.03,-0.05,-0.01,-0.02,-0.01,0.03,-0.02,0.07,-0.07,0.03,-0.06,0.00,0.02,-0.00,0.05,-0.01,-0.03,0.05,0.04,0.01,-0.12,-0.03,-0.06,0.04,-0.06,-0.07,-0.00,-0.00,0.04,-0.05,0.03,0.00,0.06,-0.06,-0.02,0.03,-0.03,0.00,-0.06,0.02,-0.00,0.05,0.03,0.01,-0.01,-0.01,0.02,0.06,-0.09,0.04,-0.07,
1016.00,0.02,-0.07,-0.00,-0.03,-0.10,0.03,-0.00,-0.06,-0.02,-0.04,-0.02,0.00,-0.04,0.08,-0.03,0.01,-0.06,-0.00,-0.00,-0.02,0.02,0.00,0.02,0.05,0.07,0.01,-0.08,-0.01,-0.07,0.05,-0.03,-0.06,-0.03,0.04,0.03,-0.06,0.01,-0.01,0.00,-0.01,-0.02,0.00,-0.02,0.01,-0.03,0.02,0.01,0.06,0.00,-0.04,-0.01,0.02,0.02,0.01,-0.05,0.03,-0.07,
1017.00,-0.02,-0.07,0.01,-0.02,-0.12,0.02,0.02,-0.01,-0.02,-0.06,-0.03,0.00,-0.04,0.05,-0.03,0.01,-0.07,0.01,-0.06,-0.03,0.01,-0.02,0.00,0.08,0.09,-0.03,-0.06,-0.05,-0.04,0.05,0.01,-0.02,-0.01,0.06,0.05,-0.05,0.02,-0.01,0.04,-0.00,0.03,0.01,0.01,0.04,-0.02,0.03,0.01,0.06,-0.00,-0.06,-0.01,0.03,0.04,-0.04,-0.07,0.01,-0.06,
1018.00,-0.07,-0.03,-0.01,-0.06,-0.10,-0.03,-0.02,0.02,-0.03,-0.06,-0.04,-0.01,-0.03,0.04,-0.05,-0.02,-0.05,0.02,-0.10,0.00,0.00,-0.00,0.02,0.12,0.09,-0.02,0.00,-0.06,0.01,0.01,0.01,-0.04,0.03,0.04,0.07,-0.02,-0.00,-0.02,0.04,-0.00,0.02,0.04,0.06,0.01,-0.03,0.01,-0.03,0.06,0.02,-0.09,-0.01,0.08,0.03,-0.06,-0.01,0.00,-0.02,
1019.00,-0.06,-0.02,-0.05,-0.05,-0.11,-0.03,-0.02,0.07,0.00,-0.10,-0.03,-0.02,-0.03,0.06,-0.04,-0.02,0.01,0.01,-0.08,-0.03,-0.01,0.00,0.01,0.13,0.02,-0.00,0.03,-0.09,0.04,-0.01,0.02,-0.05,0.05,0.04,0.06,-0.06,0.00,-0.03,0.07,0.04,0.04,0.04,0.08,-0.01,0.01,-0.02,-0.06,0.03,0.04,-0.10,-0.02,0.04,0.01,-0.03,0.02,-0.01,-0.04,
1020.00,-0.07,-0.01,-0.04,-0.06,-0.08,0.01,-0.03,0.10,0.00,-0.05,-0.01,0.00,-0.02,-0.02,-0.02,-0.05,0.01,0.03,-0.05,-0.05,-0.04,-0.03,-0.01,0.11,0.01,0.00,0.08,-0.08,0.05,0.01,0.04,-0.06,0.01,0.02,0.06,-0.04,-0.02,-0.01,0.11,0.04,0.05,0.05,0.10,0.00,0.03,-0.03,-0.08,0.02,0.02,-0.06,-0.01,0.03,0.00,-0.05,0.09,-0.01,-0.03,
1021.00,-0.04,0.03,-0.03,-0.04,-0.03,0.00,-0.03,0.11,0.00,-0.03,0.00,-0.01,-0.02,0.03,0.00,0.00,0.01,0.01,-0.02,-0.03,-0.06,-0.01,0.00,0.04,-0.03,-0.01,0.04,-0.06,0.03,0.03,0.00,-0.06,0.01,-0.03,0.07,-0.03,0.06,-0.01,0.09,0.01,0.06,0.04,0.08,-0.03,0.01,-0.04,-0.08,0.03,0.02,-0.01,0.02,0.01,0.04,-0.04,0.07,-0.05,-0.03,
1022.00,0.01,0.03,-0.03,-0.01,0.01,-0.00,-0.02,0.05,0.01,-0.01,0.03,0.00,0.01,0.03,0.06,-0.00,-0.01,0.01,-0.02,-0.06,-0.06,0.04,-0.02,0.03,-0.02,-0.00,0.04,-0.03,0.02,0.08,-0.00,-0.01,0.04,-0.02,0.06,0.01,0.04,-0.05,0.04,0.02,0.06,0.05,0.08,-0.03,0.00,-0.05,-0.08,0.01,-0.01,0.01,0.03,-0.01,0.07,-0.02,0.06,-0.04,0.02,
1023.00,0.02,0.05,-0.03,0.03,0.02,0.00,-0.02,0.03,-0.00,0.01,0.04,0.01,0.02,0.02,0.01,-0.02,0.00,0.02,-0.06,-0.03,-0.01,0.03,-0.03,0.01,0.01,0.02,0.04,-0.02,-0.03,0.04,-0.01,0.01,0.05,-0.02,0.02,-0.01,0.05,-0.04,0.02,0.01,0.06,0.03,0.02,-0.07,0.01,-0.04,-0.07,-0.03,0.02,0.00,0.03,0.00,0.02,-0.03,0.01,0.00,-0.03,
1024.00,0.07,0.05,-0.04,-0.00,0.04,0.06,-0.03,-0.01,0.03,0.00,0.06,-0.01,0.01,-0.00,0.03,-0.05,0.01,0.01,-0.10,-0.04,-0.02,0.06,-0.03,-0.02,0.02,0.06,0.04,-0.00,-0.02,0.03,0.03,0.07,0.09,-0.02,0.01,0.04,0.03,-0.04,-0.03,-0.00,-0.00,-0.02,-0.01,-0.08,0.01,-0.02,-0.01,-0.03,-0.01,0.02,0.05,-0.01,0.06,0.01,0.02,-0.02,-0.01,
1025.00,0.06,0.05,-0.03,0.01,0.02,0.03,-0.03,-0.06,0.03,-0.02,0.04,-0.03,-0.03,0.01,0.01,-0.04,0.03,0.01,-0.09,-0.07,0.02,0.07,-0.02,0.01,0.03,0.03,0.05,-0.04,-0.10,0.04,0.03,0.09,0.04,-0.03,-0.01,0.03,-0.01,-0.03,-0.05,-0.03,-0.03,-0.07,-0.01,-0.08,-0.01,0.02,0.00,-0.04,-0.01,-0.01,0.04,-0.01,0.01,0.03,-0.01,0.02,0.04,
1026.00,0.06,0.03,-0.02,-0.01,0.06,0.01,-0.03,-0.10,0.01,-0.01,-0.02,-0.04,0.01,-0.01,0.00,-0.01,0.04,-0.02,-0.09,-0.08,-0.02,0.04,0.01,0.02,0.04,0.07,-0.02,-0.01,-0.11,-0.01,0.03,0.07,0.06,-0.05,-0.02,0.02,-0.10,-0.04,-0.06,-0.04,-0.03,-0.12,-0.02,-0.05,0.01,0.00,0.04,-0.00,-0.03,0.03,0.05,0.02,-0.00,0.05,-0.02,0.05,0.06,
1027.00,0.10,0.03,-0.01,-0.01,-0.00,0.03,0.00,-0.09,0.00,-0.04,-0.07,-0.05,-0.02,0.01,-0.01,0.00,0.06,-0.04,-0.07,-0.03,-0.02,0.01,0.02,0.05,-0.02,0.04,-0.02,0.01,-0.10,-0.04,0.02,0.08,0.05,-0.03,-0.01,-0.04,-0.05,0.02,-0.07,-0.04,0.01,-0.11,0.02,-0.02,0.02,-0.01,0.03,-0.02,0.01,-0.02,0.05,-0.00,-0.04,0.06,-0.04,-0.03,0.01,
1028.00,0.09,0.00,0.04,-0.03,-0.07,0.05,0.04,-0.06,-0.01,-0.03,-0.09,-0.02,0.03,0.01,-0.03,0.01,0.09,-0.07,-0.01,0.01,-0.05,0.01,0.03,0.05,-0.02,0.02,-0.00,0.01,-0.09,-0.06,0.04,0.02,0.04,-0.00,0.00,-0.06,-0.06,0.04,-0.07,-0.02,0.01,-0.04,-0.02,-0.02,0.02,-0.00,0.06,-0.02,-0.01,0.00,0.09,0.01,-0.02,0.08,-0.04,-0.03,0.02,
1029.00,0.04,-0.04,0.04,0.00,-0.05,0.01,0.03,-0.03,0.01,-0.02,-0.11,0.01,0.02,0.07,-0.03,-0.01,0.10,-0.05,-0.02,0.04,-0.03,0.00,0.04,0.01,-0.02,0.02,-0.01,0.03,-0.10,-0.04,0.00,0.01,0.04,0.00,-0.01,-0.09,-0.06,0.05,-0.08,0.04,0.02,-0.05,0.02,0.01,0.04,-0.03,0.01,-0.03,-0.03,0.02,0.11,0.02,-0.02,0.05,-0.04,-0.00,0.02,
1030.00,-0.01,-0.00,0.04,0.02,-0.05,-0.01,0.10,-0.03,0.02,-0.01,-0.05,0.04,0.06,0.03,-0.08,0.04,0.06,0.01,-0.04,0.03,-0.01,0.03,-0.03,0.03,0.02,0.05,0.02,0.01,-0.05,0.02,-0.03,0.00,-0.00,0.04,-0.02,-0.04,-0.04,0.05,-0.05,0.06,0.01,-0.00,0.01,0.01,0.05,-0.03,0.03,-0.05,-0.00,0.04,0.14,-0.00,0.00,-0.00,-0.03,0.01,-0.01,
